Datetime,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23
2019-06-21,18878.666666666668,18245.333333333332,17862.666666666668,17528.833333333332,17893.25,19276.25,19402.666666666668,16124.833333333334,12810.333333333334,11408.083333333334,11193.5,10749.75,10466.083333333334,10824.083333333334,11615.166666666666,12587.916666666666,13829.25,15566.0,18354.0,23138.75,24687.416666666668,23913.75,22244.75,20315.416666666668
2019-06-22,18808.5,17446.5,16795.0,16805.833333333332,17243.666666666668,18180.333333333332,17416.5,14264.083333333334,11953.583333333334,10627.166666666666,9748.25,9829.333333333334,9881.0,10477.416666666666,11457.083333333334,13213.75,15182.833333333334,17316.0,20896.833333333332,25018.416666666668,26206.666666666668,26016.583333333332,24135.5,22339.833333333332
2019-06-23,21225.75,20278.333333333332,19722.5,19489.0,19244.166666666668,19546.25,18075.666666666668,14368.5,11894.666666666666,11181.166666666666,10746.666666666666,10774.75,11576.833333333334,12697.666666666666,14071.25,15708.5,17189.25,19395.75,23113.75,27519.583333333332,28613.083333333332,27537.75,25138.833333333332,22198.666666666668
2019-06-24,20214.0,19111.583333333332,18295.0,18160.166666666668,18666.916666666668,19945.25,20107.916666666668,17831.333333333332,15972.25,15546.333333333334,15614.75,15746.666666666666,16150.5,16740.75,17598.916666666668,18742.75,20223.333333333332,21948.5,25219.916666666668,29380.583333333332,29998.083333333332,28362.083333333332,25705.083333333332,22975.166666666668
2019-06-25,21000.583333333332,19732.333333333332,19029.416666666668,18600.833333333332,18919.5,19981.916666666668,20013.25,17929.25,15607.166666666666,14958.916666666666,15260.833333333334,14999.833333333334,15238.666666666666,15698.083333333334,15861.083333333334,16868.0,17648.916666666668,19275.5,22347.333333333332,26081.666666666668,27163.0,26231.75,23996.333333333332,21604.666666666668
2019-06-26,19777.333333333332,18743.333333333332,18019.833333333332,17640.75,17951.583333333332,19102.75,19328.166666666668,16639.166666666668,14518.5,13343.0,12269.0,11498.583333333334,11016.166666666666,11310.0,11719.583333333334,12362.916666666666,13535.333333333334,15524.083333333334,19042.416666666668,23567.166666666668,25160.416666666668,25046.25,23312.166666666668,21458.583333333332
2019-06-27,20021.416666666668,19081.083333333332,18159.416666666668,17722.833333333332,18247.0,19528.583333333332,19519.583333333332,16347.0,13530.583333333334,12238.25,11637.333333333334,11929.25,12010.583333333334,12279.416666666666,12649.083333333334,13497.333333333334,14773.25,17119.0,20451.333333333332,24381.083333333332,25977.083333333332,25414.333333333332,23695.25,21833.916666666668
2019-06-28,20017.416666666668,18680.583333333332,18191.25,18352.333333333332,18926.416666666668,20108.0,19990.333333333332,16846.916666666668,14244.083333333334,13335.083333333334,13172.416666666666,13364.0,13675.166666666666,14121.0,15292.416666666666,16738.5,17685.333333333332,19818.5,22377.75,25486.333333333332,26449.416666666668,26440.833333333332,24467.0,21923.916666666668
2019-06-29,20203.333333333332,18631.083333333332,17810.333333333332,18046.583333333332,18153.416666666668,18500.5,18081.583333333332,15896.666666666666,14085.75,13578.666666666666,13488.25,13406.333333333334,13390.833333333334,14103.333333333334,14940.666666666666,16123.666666666666,18576.75,21040.083333333332,23258.75,25294.0,26053.666666666668,25475.166666666668,24595.916666666668,22293.083333333332
2019-06-30,20184.75,18578.666666666668,18146.25,17694.166666666668,17350.416666666668,17381.5,16524.583333333332,14186.833333333334,11572.166666666666,10678.5,10266.833333333334,10378.416666666666,11245.833333333334,11425.75,11978.333333333334,13515.75,15188.333333333334,17648.0,20990.75,24899.833333333332,26278.75,25439.916666666668,23256.083333333332,20644.75
2019-07-01,18863.833333333332,17757.75,16759.916666666668,16475.5,16961.083333333332,18263.416666666668,18193.666666666668,15154.0,12351.666666666666,12007.5,12263.0,12754.0,13222.5,13900.916666666666,14791.583333333334,15976.25,17192.166666666668,19383.25,22763.166666666668,27015.083333333332,27758.0,26492.083333333332,24066.75,21662.416666666668
2019-07-02,19822.833333333332,18510.833333333332,17600.5,17151.083333333332,17319.416666666668,18388.333333333332,18257.333333333332,15340.666666666666,12801.666666666666,12246.166666666666,11912.833333333334,12044.25,12392.0,13211.083333333334,14183.166666666666,15717.833333333334,17150.666666666668,18987.833333333332,22355.0,26546.75,27617.083333333332,26732.916666666668,24510.916666666668,22086.916666666668
2019-07-03,20348.5,19097.416666666668,18518.25,17959.416666666668,17955.833333333332,18745.5,18568.083333333332,15542.583333333334,12945.583333333334,12057.5,11737.916666666666,11889.416666666666,12018.416666666666,12818.5,13890.333333333334,14839.916666666666,16509.666666666668,18456.083333333332,21753.916666666668,25635.416666666668,26585.416666666668,25738.5,23872.583333333332,21743.25
2019-07-04,20105.25,18630.166666666668,17674.916666666668,16920.583333333332,16663.75,16822.416666666668,15730.916666666666,11938.333333333334,9582.666666666666,9235.083333333334,9199.166666666666,8871.25,8873.166666666666,9390.0,10492.666666666666,11605.083333333334,12850.916666666666,14999.25,18540.583333333332,22708.166666666668,23680.166666666668,22885.833333333332,21948.833333333332,20510.333333333332
2019-07-05,18961.333333333332,18089.0,17392.416666666668,16955.083333333332,17237.25,18159.75,18091.333333333332,15166.666666666666,12615.5,12100.5,12136.0,12734.333333333334,13442.666666666666,14562.083333333334,15837.416666666666,17344.166666666668,18608.75,20683.916666666668,23919.083333333332,27350.0,27938.416666666668,26939.666666666668,24978.333333333332,22439.25
2019-07-06,20373.833333333332,18964.333333333332,18097.666666666668,17749.75,18207.0,18631.833333333332,17905.166666666668,14619.416666666666,12552.833333333334,11799.583333333334,11753.583333333334,11706.083333333334,12142.916666666666,13241.333333333334,14574.0,16212.916666666666,17727.75,19547.333333333332,22896.0,26215.25,27014.583333333332,26108.916666666668,23877.916666666668,21579.0
2019-07-07,19849.083333333332,18852.333333333332,18305.416666666668,18141.083333333332,18149.333333333332,18370.916666666668,17382.416666666668,14540.166666666666,11775.666666666666,10622.583333333334,9585.416666666666,9292.416666666666,9523.166666666666,9368.083333333334,10449.416666666666,12031.0,13646.833333333334,16528.5,20377.916666666668,24164.25,25498.916666666668,24907.0,22622.666666666668,20252.5
2019-07-08,18894.5,18025.916666666668,17037.583333333332,16663.416666666668,17017.25,18106.333333333332,18521.25,15898.166666666666,13161.416666666666,11851.083333333334,10882.75,10500.833333333334,10262.0,10404.25,11028.25,11875.75,13460.75,16072.583333333334,19813.416666666668,24102.5,25680.583333333332,25075.833333333332,22782.083333333332,20583.833333333332
2019-07-09,19044.083333333332,17810.166666666668,17280.166666666668,17089.25,17716.416666666668,19152.5,19764.666666666668,17619.666666666668,14885.5,13848.083333333334,13738.916666666666,14078.166666666666,14489.916666666666,15529.75,16671.5,17899.416666666668,19440.833333333332,21523.333333333332,24327.0,27958.916666666668,28753.5,27769.166666666668,25356.833333333332,22895.833333333332
2019-07-10,21250.5,20196.666666666668,19625.25,19460.25,19760.166666666668,20975.666666666668,21317.75,18738.166666666668,16360.916666666666,15508.75,15211.25,15613.833333333334,16230.583333333334,17568.333333333332,18681.25,20260.5,21841.583333333332,23494.416666666668,26208.916666666668,29469.833333333332,29686.583333333332,28961.583333333332,26477.916666666668,24358.833333333332
2019-07-11,22479.5,20905.416666666668,19993.833333333332,19215.416666666668,19348.0,20666.333333333332,21216.166666666668,19158.5,16817.5,16525.416666666668,17045.666666666668,17760.416666666668,18926.833333333332,20816.333333333332,22482.416666666668,23513.083333333332,24394.833333333332,26220.416666666668,28978.25,31288.833333333332,31042.5,29632.416666666668,27103.166666666668,24802.666666666668
2019-07-12,23120.5,21655.166666666668,20495.333333333332,20031.5,20311.833333333332,21572.583333333332,22199.416666666668,20603.5,18658.833333333332,17915.75,18284.75,19010.166666666668,20063.25,22428.666666666668,23892.583333333332,25007.083333333332,25775.833333333332,27458.166666666668,30022.583333333332,32928.583333333336,32732.0,31154.916666666668,28381.5,26102.166666666668
2019-07-13,24204.583333333332,22462.833333333332,21377.5,20703.833333333332,20303.0,20843.916666666668,20900.333333333332,17876.0,15435.0,15319.0,15568.833333333334,16341.083333333334,17495.25,19303.416666666668,20474.083333333332,22175.583333333332,24271.25,27153.666666666668,30056.166666666668,33084.666666666664,33023.333333333336,31341.416666666668,28882.666666666668,26579.583333333332
2019-07-14,24700.25,23073.0,21833.333333333332,20914.916666666668,20579.0,20487.083333333332,19450.5,16253.5,13409.25,13185.0,13288.5,14210.416666666666,15155.833333333334,16347.166666666666,17840.416666666668,19075.333333333332,20995.833333333332,23571.333333333332,27374.75,30750.083333333332,31067.0,29739.416666666668,27232.5,24426.833333333332
2019-07-15,22030.5,20789.25,19813.0,19430.416666666668,19684.75,20815.583333333332,21288.666666666668,18771.666666666668,16187.666666666666,15784.5,16184.083333333334,16962.0,18195.5,19588.833333333332,20986.5,22566.583333333332,24267.25,26067.166666666668,29064.583333333332,32388.166666666668,32425.583333333332,30883.416666666668,27963.333333333332,24901.25
2019-07-16,22580.333333333332,20831.5,19926.0,19434.583333333332,19550.333333333332,20517.25,20923.25,18188.666666666668,15522.583333333334,15151.166666666666,15513.75,16237.916666666666,17304.75,19156.0,20077.333333333332,21161.916666666668,23299.916666666668,25379.333333333332,27938.0,30967.416666666668,31524.333333333332,30449.75,27620.5,24825.0
2019-07-17,22747.166666666668,21174.666666666668,20035.833333333332,19627.333333333332,19773.666666666668,20970.5,21770.0,19317.083333333332,16913.916666666668,16640.25,16886.583333333332,17422.333333333332,18178.083333333332,19408.833333333332,20674.166666666668,22440.0,24236.166666666668,26283.833333333332,29437.416666666668,32778.833333333336,33078.5,31486.416666666668,28953.25,26233.75
2019-07-18,24291.333333333332,22686.083333333332,21502.583333333332,20928.75,20935.25,22058.833333333332,22633.166666666668,20044.083333333332,17407.416666666668,16699.333333333332,16589.416666666668,16984.916666666668,17727.083333333332,18802.916666666668,19708.75,20971.833333333332,22747.5,24584.916666666668,27804.75,31030.166666666668,31361.333333333332,29891.833333333332,27398.166666666668,24817.166666666668
2019-07-19,22556.666666666668,20982.583333333332,20249.0,19754.583333333332,19748.583333333332,20658.166666666668,21285.333333333332,18598.75,15938.666666666666,15392.75,16048.166666666666,16178.25,15981.0,16598.333333333332,17519.666666666668,18540.916666666668,19824.5,21886.166666666668,25031.25,28488.75,28735.083333333332,27665.583333333332,25749.333333333332,23614.583333333332
2019-07-20,21673.833333333332,20168.916666666668,19057.083333333332,18638.083333333332,18486.25,18967.25,18668.5,14874.416666666666,11878.583333333334,10948.666666666666,10968.333333333334,11418.666666666666,12092.416666666666,12898.083333333334,13939.416666666666,15773.416666666666,17872.833333333332,20309.75,24105.333333333332,27393.916666666668,27592.583333333332,27015.916666666668,25681.166666666668,23562.416666666668
2019-07-21,21684.5,20572.5,19634.25,19170.166666666668,18952.416666666668,19536.5,18680.833333333332,15249.5,12323.166666666666,11730.833333333334,11915.083333333334,12510.916666666666,13889.416666666666,15502.583333333334,17482.583333333332,19794.166666666668,22814.083333333332,25498.0,29234.666666666668,31943.916666666668,31576.583333333332,30303.416666666668,27643.0,25353.583333333332
2019-07-22,23188.75,21909.833333333332,20945.75,20721.333333333332,21170.666666666668,22296.75,23194.833333333332,21706.833333333332,19999.25,20005.333333333332,20490.666666666668,20809.916666666668,22098.333333333332,25499.25,27649.083333333332,29452.166666666668,31397.0,33418.75,35481.916666666664,37348.5,36560.416666666664,34811.25,32137.666666666668,28854.083333333332
2019-07-23,26238.333333333332,24487.666666666668,23308.416666666668,22971.0,23435.583333333332,24734.916666666668,26091.75,25594.833333333332,24385.5,24082.0,24136.166666666668,25517.833333333332,27236.75,28335.833333333332,29171.416666666668,31468.916666666668,33180.25,34704.166666666664,36646.0,38305.333333333336,37574.25,35739.916666666664,32460.666666666668,29195.416666666668
2019-07-24,26544.75,24756.416666666668,23372.666666666668,22438.583333333332,22526.5,23467.0,24298.083333333332,23373.333333333332,21896.0,22067.916666666668,23491.833333333332,25448.166666666668,27262.083333333332,29191.75,31167.666666666668,32464.333333333332,32953.583333333336,34374.083333333336,36731.833333333336,38386.0,37947.333333333336,36400.166666666664,33155.666666666664,29748.916666666668
2019-07-25,27219.666666666668,24967.25,23590.416666666668,23041.833333333332,23135.166666666668,24170.083333333332,25382.833333333332,24845.25,24825.916666666668,25111.25,25139.75,25669.583333333332,27398.833333333332,29005.416666666668,31121.666666666668,32912.333333333336,34568.583333333336,36174.833333333336,37336.5,37887.5,37421.0,35617.666666666664,32488.916666666668,29508.333333333332
2019-07-26,27007.333333333332,25033.416666666668,23795.25,22942.583333333332,22896.083333333332,23772.5,24686.083333333332,22787.666666666668,20711.916666666668,20464.833333333332,21391.916666666668,22543.083333333332,24140.5,26208.083333333332,26872.416666666668,28244.416666666668,29693.416666666668,31085.916666666668,33766.0,36251.083333333336,35832.0,34008.416666666664,30899.166666666668,27826.416666666668
2019-07-27,25983.166666666668,24342.5,23226.833333333332,22415.916666666668,22380.333333333332,23030.25,22742.916666666668,19743.166666666668,16990.25,17166.0,17946.75,19269.25,21062.75,22922.75,24651.833333333332,26462.0,28196.0,30654.833333333332,33948.75,37046.083333333336,36218.833333333336,34494.0,31903.333333333332,29174.166666666668
2019-07-28,26677.583333333332,24831.666666666668,23450.833333333332,22528.583333333332,22188.666666666668,22503.25,21832.583333333332,19163.333333333332,16849.083333333332,16309.916666666666,17126.166666666668,18078.25,19839.166666666668,21579.5,23602.583333333332,25427.5,27196.583333333332,28782.833333333332,31720.416666666668,34517.416666666664,34069.75,32173.916666666668,29510.25,26378.083333333332
2019-07-29,24113.833333333332,22489.416666666668,21289.666666666668,20845.416666666668,20800.083333333332,21647.75,22464.833333333332,20753.5,18551.833333333332,17757.5,17447.416666666668,18159.083333333332,19333.083333333332,21077.833333333332,22168.0,23503.666666666668,25301.75,27537.5,30779.833333333332,33258.166666666664,32992.166666666664,31399.333333333332,28669.75,25812.916666666668
2019-07-30,23730.333333333332,22331.833333333332,21419.75,20858.166666666668,20883.166666666668,22030.25,23031.583333333332,21254.416666666668,19299.5,18293.5,18590.916666666668,19302.25,20134.75,21781.666666666668,23305.25,24637.25,26313.083333333332,28160.75,30551.666666666668,32655.833333333332,32524.833333333332,31286.25,28652.25,26178.666666666668
2019-07-31,23885.25,22502.583333333332,21552.416666666668,21296.75,21936.666666666668,22940.416666666668,24245.083333333332,22859.916666666668,20755.666666666668,20030.0,19353.916666666668,19618.166666666668,20362.083333333332,21442.916666666668,22765.416666666668,24904.5,26659.083333333332,27939.166666666668,31155.166666666668,34450.416666666664,34434.416666666664,32823.083333333336,30060.25,27366.666666666668
2019-08-01,25070.166666666668,23430.0,22309.25,21851.833333333332,22049.916666666668,23193.166666666668,24224.833333333332,21791.333333333332,18542.0,17594.0,17903.583333333332,18527.916666666668,19318.916666666668,21012.916666666668,22414.833333333332,24111.333333333332,25801.916666666668,27783.5,31108.5,33904.916666666664,33590.416666666664,31789.5,28859.166666666668,25778.333333333332
2019-08-02,23434.0,21823.5,20732.416666666668,20304.5,20316.416666666668,21451.583333333332,22528.5,20408.833333333332,17757.25,17433.0,17795.083333333332,18906.25,20365.5,21900.916666666668,23883.0,25698.5,27021.0,28277.75,30833.416666666668,33437.083333333336,33266.25,31669.75,29313.416666666668,26740.0
2019-08-03,24613.75,22932.666666666668,21605.416666666668,20953.416666666668,20870.75,21261.25,21436.5,19513.5,16158.75,15467.333333333334,15894.5,16953.916666666668,18592.083333333332,20679.333333333332,23038.083333333332,24481.416666666668,25888.25,27881.25,31271.083333333332,33728.416666666664,33294.833333333336,31563.083333333332,28844.25,26328.0
2019-08-04,24335.0,22771.75,21371.25,20447.5,20118.333333333332,20510.5,20377.666666666668,17403.25,14442.0,13881.5,14198.0,15266.75,16750.416666666668,19076.666666666668,20937.333333333332,23158.333333333332,25030.25,27614.833333333332,30902.666666666668,33245.75,32705.166666666668,30813.25,28176.5,25670.75
2019-08-05,23569.333333333332,21990.916666666668,20695.083333333332,20202.416666666668,20568.416666666668,21791.666666666668,23326.666666666668,21651.416666666668,19412.416666666668,18803.666666666668,19606.666666666668,20801.25,22417.583333333332,24276.5,26215.333333333332,27981.416666666668,29564.166666666668,31962.833333333332,34569.0,36078.166666666664,35157.666666666664,33264.166666666664,30143.5,27198.333333333332
2019-08-06,24944.583333333332,23489.5,22375.833333333332,22042.916666666668,22107.666666666668,23073.083333333332,24960.416666666668,24897.083333333332,23041.916666666668,23177.5,23589.5,24042.25,24831.5,26506.833333333332,29215.416666666668,31117.416666666668,32484.583333333332,34235.5,36243.583333333336,37215.583333333336,35964.0,33831.75,30851.5,27835.916666666668
2019-08-07,25563.0,23556.583333333332,22378.916666666668,21884.916666666668,22108.0,23289.666666666668,24588.5,23397.166666666668,21307.25,19884.083333333332,20068.416666666668,21446.583333333332,22337.833333333332,23824.75,25533.416666666668,27871.833333333332,28305.0,29458.333333333332,31957.75,33705.833333333336,33174.916666666664,31065.666666666668,28174.416666666668,25277.916666666668
2019-08-08,23136.0,21565.0,20823.666666666668,20455.833333333332,20752.75,21864.166666666668,23074.083333333332,20954.25,17903.5,16661.666666666668,16578.083333333332,17157.166666666668,17835.333333333332,19113.333333333332,20128.833333333332,21295.166666666668,22291.583333333332,24269.083333333332,27287.666666666668,30188.333333333332,30164.833333333332,28668.583333333332,26256.166666666668,23889.916666666668
2019-08-09,22163.083333333332,21006.25,20339.416666666668,20107.416666666668,20458.416666666668,21596.75,22806.333333333332,20816.583333333332,17618.833333333332,16076.833333333334,15840.583333333334,15789.833333333334,16445.0,17552.5,18819.25,19833.25,21497.583333333332,23291.083333333332,26867.5,29905.333333333332,29797.0,28473.0,26643.833333333332,23878.25
2019-08-10,21829.0,20751.833333333332,19675.083333333332,19188.083333333332,19459.0,20073.75,20093.083333333332,17043.083333333332,13264.166666666666,12288.333333333334,12431.75,12468.166666666666,12901.916666666666,13479.583333333334,14428.75,15704.416666666666,17288.333333333332,19438.333333333332,23705.666666666668,27502.166666666668,27540.5,26425.916666666668,24783.416666666668,22605.083333333332
2019-08-11,21026.583333333332,19527.0,18652.166666666668,17953.5,18169.5,18524.833333333332,18190.166666666668,14972.416666666666,11662.666666666666,10485.75,10519.0,11141.916666666666,12140.5,13316.75,14357.416666666666,16048.75,17878.5,20489.333333333332,24549.0,27901.083333333332,28277.083333333332,27286.583333333332,24726.666666666668,22705.416666666668
2019-08-12,21181.416666666668,19964.416666666668,19431.416666666668,19271.166666666668,19969.0,21291.666666666668,22992.25,21026.833333333332,17914.833333333332,17106.166666666668,17127.25,17863.916666666668,19090.083333333332,20912.833333333332,22785.166666666668,24872.583333333332,26831.0,29039.833333333332,32204.166666666668,34467.416666666664,33674.666666666664,31700.5,28777.666666666668,26146.0
2019-08-13,24192.166666666668,22732.166666666668,22103.166666666668,21591.916666666668,21713.25,23115.75,24699.75,22490.666666666668,19172.583333333332,18355.75,18616.0,19613.583333333332,21122.333333333332,23185.25,25291.0,27410.666666666668,29600.333333333332,31773.333333333332,35354.0,37631.333333333336,36559.5,34209.833333333336,30886.333333333332,27938.333333333332
2019-08-14,25720.75,24100.833333333332,22816.75,22310.25,22419.25,23418.0,24920.916666666668,22904.916666666668,19687.666666666668,18876.0,19515.416666666668,21253.25,23283.666666666668,25723.25,28158.916666666668,30626.916666666668,32689.833333333332,34584.25,37706.916666666664,39735.916666666664,38432.5,35631.5,31644.75,28277.916666666668
2019-08-15,25835.5,23871.666666666668,22516.916666666668,21911.666666666668,22051.083333333332,23227.75,24753.916666666668,22902.333333333332,19620.75,19051.333333333332,20055.75,21803.916666666668,23673.5,26029.083333333332,28065.25,30130.5,31777.5,33548.583333333336,36624.416666666664,38798.25,37835.75,35069.0,31046.833333333332,27367.416666666668
2019-08-16,24854.583333333332,22869.5,21676.916666666668,20999.416666666668,21118.5,22281.083333333332,23670.666666666668,22217.916666666668,18965.083333333332,18309.083333333332,18886.916666666668,19999.333333333332,21495.666666666668,23263.166666666668,24753.083333333332,26748.833333333332,28188.916666666668,29627.0,32798.5,34802.833333333336,33627.0,31218.666666666668,28530.833333333332,25775.75
2019-08-17,23526.75,22024.166666666668,21080.0,20388.416666666668,19983.083333333332,20282.25,20583.666666666668,17561.333333333332,13913.75,12807.25,12626.833333333334,13086.833333333334,13890.833333333334,14779.833333333334,15811.416666666666,17162.916666666668,19076.416666666668,21961.916666666668,26213.083333333332,28921.416666666668,28650.083333333332,27257.666666666668,25511.5,23437.25
2019-08-18,21584.0,20179.833333333332,19394.916666666668,18837.583333333332,18799.333333333332,19202.416666666668,19245.75,16431.166666666668,12847.0,11693.583333333334,11466.0,11595.083333333334,12031.666666666666,12883.333333333334,14279.416666666666,16046.916666666666,18330.5,21460.166666666668,26652.5,29656.0,29330.666666666668,27427.333333333332,25073.416666666668,22672.083333333332
2019-08-19,20751.25,19649.5,19179.5,19156.666666666668,19618.083333333332,21097.416666666668,22853.583333333332,21018.5,17359.416666666668,16018.0,15734.416666666666,15872.083333333334,16367.0,17462.75,18873.416666666668,20619.083333333332,22676.916666666668,25191.833333333332,29656.333333333332,32258.5,31374.333333333332,29307.666666666668,26399.333333333332,23549.833333333332
2019-08-20,21594.833333333332,20205.083333333332,19673.333333333332,19675.75,20127.25,21328.083333333332,22828.0,20584.583333333332,16756.083333333332,15660.583333333334,15628.583333333334,16108.75,16770.916666666668,18251.0,19860.333333333332,21716.75,23625.833333333332,26119.5,29746.916666666668,32207.083333333332,31469.166666666668,29497.916666666668,26337.333333333332,23499.25
2019-08-21,21452.333333333332,19827.083333333332,18879.916666666668,18544.5,19138.416666666668,20922.5,22574.833333333332,20327.5,16539.583333333332,15799.416666666666,16504.083333333332,17823.916666666668,19386.25,21333.083333333332,23192.25,24595.166666666668,26187.666666666668,28389.5,31952.833333333332,34025.833333333336,33520.166666666664,31076.416666666668,27806.416666666668,24977.083333333332
2019-08-22,22701.833333333332,21313.333333333332,20580.25,20127.333333333332,20397.25,21839.833333333332,23553.25,22240.583333333332,19594.083333333332,18396.416666666668,18074.25,18823.75,19808.166666666668,21372.25,23200.25,25063.25,26903.416666666668,29748.166666666668,33103.0,34361.416666666664,33394.916666666664,31316.75,28414.25,25487.666666666668
2019-08-23,23384.166666666668,22316.25,21848.916666666668,21843.083333333332,22411.416666666668,23652.916666666668,25246.583333333332,23688.833333333332,20020.25,18556.583333333332,18309.416666666668,19020.0,20048.666666666668,21447.666666666668,23074.25,25073.583333333332,26812.166666666668,29519.416666666668,33224.333333333336,34940.75,33861.916666666664,31942.416666666668,29237.75,26877.416666666668
2019-08-24,25227.916666666668,24023.0,22944.083333333332,22019.666666666668,21546.25,22061.75,22523.083333333332,20241.166666666668,16903.666666666668,15794.166666666666,16030.25,16860.5,18167.416666666668,19895.75,21482.416666666668,23664.5,25987.333333333332,29204.333333333332,33494.333333333336,35018.083333333336,34127.833333333336,32123.0,29699.25,26989.583333333332
2019-08-25,24591.666666666668,22904.583333333332,21483.083333333332,20692.0,20167.75,20239.583333333332,20525.666666666668,18340.583333333332,15017.416666666666,14017.916666666666,14579.666666666666,15876.166666666666,17714.083333333332,19918.833333333332,21908.0,23976.666666666668,26498.333333333332,29604.166666666668,33520.833333333336,34718.25,33486.0,31133.0,28010.75,24948.666666666668
2019-08-26,22690.083333333332,21277.083333333332,20443.166666666668,20086.0,20461.75,21848.916666666668,24133.916666666668,23675.833333333332,21992.666666666668,21124.833333333332,21686.0,22836.916666666668,24558.0,27038.833333333332,29244.0,31262.166666666668,33017.916666666664,34994.416666666664,37855.833333333336,38443.083333333336,36790.166666666664,33888.666666666664,30406.333333333332,27383.583333333332
2019-08-27,25224.666666666668,23537.5,22424.583333333332,21895.25,22142.75,23537.666666666668,25651.0,24599.333333333332,21598.166666666668,20797.083333333332,21397.166666666668,22698.0,24305.666666666668,26621.416666666668,28668.916666666668,30251.416666666668,32116.333333333332,34498.5,37489.333333333336,38118.0,36698.75,34093.75,30773.166666666668,27845.916666666668
2019-08-28,25347.25,23614.916666666668,22614.916666666668,22160.833333333332,22537.75,23905.583333333332,25982.75,24690.916666666668,20945.833333333332,19559.416666666668,19344.166666666668,19462.25,20362.75,22126.75,23624.166666666668,25423.75,26996.583333333332,29749.166666666668,33680.666666666664,35270.416666666664,34541.75,32346.25,28697.166666666668,25220.5
2019-08-29,23339.833333333332,22254.5,21524.916666666668,21509.583333333332,21920.5,23114.5,25260.416666666668,23926.666666666668,20049.0,18830.833333333332,18844.916666666668,19715.25,20844.666666666668,22256.25,23649.833333333332,25484.916666666668,27562.916666666668,29910.75,33843.083333333336,35396.833333333336,34763.5,32705.083333333332,29798.083333333332,26708.333333333332
2019-08-30,24239.75,22600.5,21214.333333333332,20538.75,20784.666666666668,22336.083333333332,24015.583333333332,22705.0,19849.333333333332,19238.416666666668,19522.166666666668,20381.166666666668,21285.333333333332,22895.75,24844.083333333332,26771.666666666668,28804.666666666668,31004.166666666668,34627.416666666664,35148.0,33769.25,31721.166666666668,28762.75,26384.333333333332
2019-08-31,24657.666666666668,23095.0,21756.083333333332,20872.833333333332,20477.583333333332,21144.416666666668,22004.416666666668,19687.75,16188.0,15223.0,15545.5,17120.333333333332,18945.916666666668,20864.75,22873.083333333332,25080.333333333332,26811.25,29593.583333333332,33677.166666666664,34537.0,33204.083333333336,31389.083333333332,29177.75,26462.25
2019-09-01,24328.083333333332,22965.166666666668,21948.916666666668,21050.166666666668,20521.75,20687.25,21282.083333333332,19190.25,16109.583333333334,14947.583333333334,15326.333333333334,16856.666666666668,18747.0,21157.75,23691.083333333332,25835.5,28004.166666666668,30359.833333333332,34075.5,34852.5,33449.166666666664,31518.75,28949.833333333332,26277.916666666668
2019-09-02,24311.25,22810.75,22120.0,21924.166666666668,21923.666666666668,22336.833333333332,23016.416666666668,21579.166666666668,19181.583333333332,18844.083333333332,19611.666666666668,21108.666666666668,22829.166666666668,24865.666666666668,26883.166666666668,29094.666666666668,30742.083333333332,32950.5,36014.583333333336,36412.166666666664,35423.333333333336,33609.0,30397.833333333332,27114.166666666668
2019-09-03,24661.5,23069.75,21962.333333333332,21637.0,21982.25,23246.583333333332,25677.666666666668,25172.416666666668,22394.083333333332,21792.166666666668,22426.833333333332,23665.0,25503.166666666668,27827.833333333332,29800.416666666668,31820.0,33352.166666666664,35185.583333333336,38029.166666666664,38321.833333333336,37219.416666666664,34704.833333333336,31220.833333333332,28175.833333333332
2019-09-04,26160.916666666668,24567.083333333332,23558.0,23522.583333333332,24143.083333333332,25514.666666666668,27673.833333333332,26671.75,23291.916666666668,22434.333333333332,23091.75,24699.333333333332,26820.5,29220.083333333332,31502.333333333332,33691.083333333336,35326.166666666664,37634.166666666664,39590.916666666664,39509.25,38551.333333333336,36058.75,32724.666666666668,29785.75
2019-09-05,27499.833333333332,25736.916666666668,24395.0,23997.833333333332,24147.5,25314.666666666668,27533.25,27738.583333333332,25359.083333333332,24313.75,24842.916666666668,25012.333333333332,26119.5,28625.916666666668,29889.916666666668,31103.166666666668,32832.916666666664,35174.083333333336,37894.333333333336,38205.083333333336,37239.916666666664,35139.166666666664,31821.583333333332,28796.666666666668
2019-09-06,26184.416666666668,24733.166666666668,23846.916666666668,23067.916666666668,23184.083333333332,24312.666666666668,26301.5,25414.333333333332,22116.0,20813.583333333332,21225.166666666668,22344.083333333332,23608.416666666668,25221.333333333332,26511.166666666668,27887.583333333332,29624.75,32441.083333333332,35460.916666666664,35558.833333333336,33945.416666666664,31751.0,28892.5,26143.75
2019-09-07,23943.416666666668,22417.0,21149.083333333332,20362.083333333332,19938.333333333332,20282.416666666668,20744.833333333332,18671.416666666668,14962.166666666666,13897.833333333334,14248.583333333334,14924.583333333334,15837.25,16967.583333333332,17940.75,19465.833333333332,20884.0,23598.416666666668,28383.833333333332,29938.583333333332,28467.083333333332,26503.583333333332,24363.75,22432.083333333332
