Datetime,Net demand_t-3,Net demand_t-12,Net demand_t-13,Net demand_t-15,Net demand_t-16,Net demand_t-17,Net demand_t-18,Net demand_t-19,Net demand_t-20,Net demand_t-21,Net demand_t-22,Net demand_t-23,Net demand_t-24,last_24h_mean_t-12,last_24h_mean_t-13,last_24h_mean_t-14,last_24h_mean_t-19,last_24h_mean_t-22,last_24h_mean_t-23,last_24h_mean_t-24,last_week_mean_t-22,last_week_mean_t-23,last_week_mean_t-24,is_weekend_0.0,is_weekend_1.0
2019-04-10,17089.0,10024.0,9294.0,8971.0,9235.0,9390.0,10909.0,15175.0,20944.0,23896.0,23663.0,21372.0,18930.0,17607.125,17420.125,17232.958333333332,15943.666666666664,15724.625,15673.083333333336,15617.333333333336,16492.470238095237,16486.125,16474.23214285714,1,0
2019-04-11,15276.0,8485.0,8202.0,7509.0,7670.0,8909.0,10601.0,15346.0,21201.0,23081.0,22543.0,21134.0,19292.0,15071.791666666664,15026.291666666664,14970.875,14819.0,14749.083333333336,14739.166666666664,14754.25,16054.690476190475,16043.25,16033.440476190475,1,0
2019-04-12,17186.0,10722.0,11918.0,12773.0,13215.0,14411.0,14960.0,17127.0,21209.0,23631.0,22564.0,21359.0,19096.0,15554.083333333336,15708.916666666664,15886.708333333336,16822.166666666668,16846.291666666668,16855.666666666668,16847.5,15752.809523809525,15745.107142857143,15736.089285714286,1,0
2019-04-13,15663.0,10808.0,10206.0,10073.0,9887.0,10412.0,11927.0,15965.0,21168.0,23374.0,22871.0,21899.0,21127.0,16445.333333333332,16374.0,16301.333333333336,15708.75,15709.125,15731.625,15816.25,15620.809523809525,15625.339285714286,15636.52380952381,0,1
2019-04-14,18898.0,8116.0,7794.0,7833.0,8312.0,9139.0,11591.0,16211.0,21170.0,23100.0,22605.0,21232.0,19253.0,15993.875,15893.375,15782.916666666664,15567.166666666664,15544.75,15516.958333333336,15438.875,15849.934523809525,15857.72619047619,15862.488095238095,0,1
2019-04-15,16036.0,8062.0,7570.0,7022.0,7322.0,7728.0,9139.0,13942.0,19228.0,21783.0,21629.0,20362.0,18542.0,14238.125,14228.791666666664,14199.875,13869.333333333336,13692.875,13656.625,13627.0,15731.494047619048,15729.10119047619,15726.047619047617,1,0
2019-04-16,15534.0,10975.0,10392.0,10074.0,10209.0,12143.0,15277.0,18645.0,22573.0,24518.0,24004.0,22648.0,19936.0,14418.083333333336,14535.666666666664,14684.958333333336,15568.083333333336,15920.375,16015.625,16073.708333333336,15455.303571428567,15455.535714285714,15453.559523809525,1,0
2019-04-17,16281.0,13657.0,12913.0,13011.0,11948.0,12551.0,13028.0,16225.0,21331.0,23150.0,22603.0,21279.0,19528.0,16780.875,16885.916666666668,16951.041666666668,16968.333333333332,16801.208333333332,16744.166666666668,16727.166666666668,15609.10119047619,15608.547619047617,15612.107142857143,1,0
2019-04-18,17042.0,11004.0,10576.0,10554.0,11323.0,12138.0,14149.0,18690.0,24517.0,26576.0,24988.0,23869.0,22575.0,16464.25,16366.875,16289.041666666664,16292.833333333336,16667.708333333332,16775.625,16902.583333333332,15883.190476190475,15899.470238095239,15919.011904761905,1,0
2019-04-19,19610.0,11724.0,12004.0,12920.0,14277.0,15804.0,17718.0,21806.0,27199.0,28783.0,28116.0,26307.0,23992.0,17831.0,17890.5,17968.5,18621.45833333333,18955.5,19057.08333333333,19116.125,16184.505952380952,16213.958333333336,16243.10119047619,1,0
2019-04-20,20338.0,14026.0,13536.0,14923.0,15263.0,16048.0,16672.0,20181.0,24237.0,25343.0,24317.0,22974.0,21026.0,19578.375,19642.20833333333,19747.45833333333,19770.875,19345.83333333333,19206.95833333333,19083.375,16704.035714285714,16710.434523809523,16709.833333333332,0,1
2019-04-21,16785.0,6877.0,6430.0,6753.0,6131.0,6846.0,8172.0,12267.0,18223.0,21280.0,21029.0,20468.0,19032.0,16545.875,16249.791666666664,15894.75,14106.5,13549.625,13445.208333333336,13362.125,16419.01785714286,16414.470238095237,16413.154761904763,0,1
2019-04-22,16213.0,7356.0,6463.0,5441.0,5713.0,6386.0,7712.0,10519.0,16840.0,19452.0,19653.0,18715.0,17286.0,13097.083333333336,13098.458333333336,13078.625,12895.375,12704.25,12631.208333333336,12558.458333333336,16277.785714285714,16267.982142857143,16260.505952380952,1,0
2019-04-23,16306.0,10452.0,10409.0,11400.0,11846.0,12465.0,14469.0,18142.0,23401.0,25924.0,25479.0,23831.0,21848.0,13590.291666666664,13754.708333333336,13937.375,15293.666666666664,16079.458333333336,16292.625,16482.708333333332,16300.511904761905,16307.553571428567,16318.934523809525,1,0
2019-04-24,18501.0,11722.0,12005.0,13432.0,14331.0,15719.0,17401.0,21124.0,26306.0,27873.0,27154.0,25395.0,23099.0,17524.25,17590.75,17706.833333333332,18277.041666666668,18549.08333333333,18614.25,18666.375,16550.208333333332,16574.708333333332,16595.964285714286,1,0
2019-04-25,18908.0,13208.0,13489.0,14889.0,15559.0,16620.0,18577.0,22208.0,27403.0,28705.0,27935.0,25613.0,22738.0,18966.08333333333,19027.916666666668,19084.916666666668,19328.5,19441.416666666668,19450.5,19435.45833333333,16946.45238095238,16956.833333333332,16957.803571428572,1,0
2019-04-26,18176.0,13357.0,13606.0,15391.0,16038.0,16826.0,17856.0,22315.0,26459.0,27613.0,26910.0,24654.0,22233.0,19046.666666666668,19051.541666666668,19053.25,19077.125,18949.58333333333,18909.625,18888.58333333333,16945.60714285714,16935.76785714286,16925.29761904762,1,0
2019-04-27,18304.0,11483.0,11539.0,11627.0,12448.0,13804.0,15321.0,19963.0,24075.0,25671.0,25169.0,23334.0,20878.0,18666.20833333333,18580.08333333333,18474.95833333333,17839.0,17586.208333333332,17531.208333333332,17474.75,16694.23214285714,16696.375,16695.494047619046,0,1
2019-04-28,16276.0,9745.0,9733.0,8918.0,8479.0,10136.0,12040.0,14731.0,19951.0,22097.0,21950.0,21249.0,19356.0,16246.0,16170.75,16073.416666666664,15287.625,14832.75,14745.875,14682.458333333336,16877.535714285714,16882.184523809523,16884.113095238095,0,1
2019-04-29,16552.0,7729.0,7821.0,8938.0,10464.0,12556.0,15342.0,19763.0,23525.0,24704.0,23366.0,22409.0,20357.0,14356.458333333336,14276.791666666664,14211.291666666664,14742.916666666664,15059.458333333336,15107.791666666664,15149.5,17213.994047619046,17235.98214285714,17254.261904761905,1,0
2019-04-30,16818.0,12455.0,12484.0,13113.0,14059.0,14680.0,16174.0,18502.0,21777.0,23472.0,23528.0,22305.0,19574.0,16375.0,16569.291666666668,16765.958333333332,17160.333333333332,17042.916666666668,17038.583333333332,17005.958333333332,17351.630952380954,17342.54761904762,17329.011904761905,1,0
2019-05-01,17142.0,10447.0,10237.0,9660.0,9788.0,10851.0,12392.0,16803.0,22251.0,24870.0,24851.0,23378.0,21474.0,16893.208333333332,16799.583333333332,16668.541666666668,15958.791666666664,16091.916666666664,16136.625,16215.791666666664,17000.60714285714,16988.60119047619,16978.928571428572,1,0
2019-05-02,16906.0,11406.0,11203.0,11500.0,11479.0,13282.0,15129.0,18015.0,23139.0,25211.0,24764.0,22564.0,20393.0,16535.583333333332,16575.833333333332,16645.708333333332,17058.666666666668,17106.25,17072.333333333332,17027.291666666668,16667.011904761905,16648.863095238095,16634.904761904763,1,0
2019-05-03,17085.0,13324.0,12974.0,13219.0,13297.0,14115.0,15286.0,18104.0,22840.0,25091.0,24749.0,23129.0,20953.0,17145.083333333332,17218.875,17302.333333333332,17494.666666666668,17476.583333333332,17500.125,17523.458333333332,16456.583333333332,16447.505952380954,16439.886904761905,1,0
2019-05-04,17882.0,12933.0,11933.0,12338.0,12301.0,12851.0,14157.0,17724.0,23249.0,25184.0,24436.0,22918.0,20888.0,17641.958333333332,17598.583333333332,17546.583333333332,17352.833333333332,17360.708333333332,17351.916666666668,17349.208333333332,16424.369047619046,16421.89285714286,16421.95238095238,0,1
2019-05-05,16709.0,7256.0,7164.0,6729.0,7029.0,8421.0,10975.0,14848.0,20581.0,22896.0,22738.0,21250.0,19822.0,15901.541666666664,15702.833333333336,15503.125,14612.75,14335.5,14266.0,14221.583333333336,16353.333333333336,16353.339285714286,16356.113095238095,0,1
2019-05-06,16265.0,6922.0,6510.0,5708.0,6160.0,7348.0,10295.0,13823.0,19181.0,22095.0,21894.0,20732.0,19075.0,13832.416666666664,13805.166666666664,13775.791666666664,13581.291666666664,13454.416666666664,13432.833333333336,13401.708333333336,16124.041666666664,16114.059523809525,16106.428571428567,1,0
2019-05-07,16417.0,10805.0,10007.0,9210.0,9584.0,10105.0,11593.0,14911.0,20149.0,22547.0,22568.0,20675.0,18545.0,14449.833333333336,14595.541666666664,14758.75,15261.625,15348.875,15346.5,15324.416666666664,15882.035714285714,15872.333333333336,15866.208333333336,1,0
2019-05-08,15925.0,11764.0,10517.0,10111.0,9733.0,10283.0,11757.0,15317.0,20601.0,23154.0,22871.0,21470.0,19390.0,15241.875,15263.125,15269.125,15344.041666666664,15400.791666666664,15433.916666666664,15469.125,15783.303571428567,15771.946428571433,15759.541666666664,1,0
2019-05-09,15461.0,13614.0,13596.0,13352.0,12921.0,13092.0,13196.0,16112.0,21242.0,24051.0,23680.0,22069.0,19694.0,15472.208333333336,15600.5,15713.125,16191.125,16288.916666666664,16313.875,16326.541666666664,15666.541666666664,15663.595238095239,15659.434523809525,1,0
2019-05-10,16663.0,13518.0,12920.0,12813.0,12485.0,13252.0,14249.0,17486.0,21697.0,23972.0,23669.0,22519.0,20624.0,17175.166666666668,17147.0,17132.125,17199.291666666668,17214.5,17233.25,17272.0,15629.10119047619,15625.470238095239,15623.511904761905,1,0
2019-05-11,17484.0,17319.0,15945.0,17098.0,17675.0,18696.0,19245.0,20425.0,23067.0,24923.0,25065.0,24013.0,22308.0,18195.541666666668,18321.58333333333,18446.375,19398.625,19553.5,19615.75,19685.916666666668,15942.357142857143,15948.875,15957.327380952383,0,1
2019-05-12,18938.0,10083.0,9501.0,10162.0,10265.0,10856.0,13729.0,16334.0,20855.0,22843.0,23072.0,22216.0,20709.0,18418.666666666668,18150.166666666668,17923.958333333332,16599.25,16337.375,16262.5,16195.875,16228.339285714286,16234.089285714286,16239.369047619048,0,1
2019-05-13,16904.0,9209.0,9261.0,9113.0,9488.0,9975.0,11249.0,14380.0,19531.0,22247.0,22070.0,20595.0,18434.0,15344.625,15334.625,15280.958333333336,14983.416666666664,14861.666666666664,14794.125,14699.333333333336,16429.375,16428.559523809523,16424.744047619046,1,0
2019-05-14,15339.0,10774.0,10218.0,10589.0,10728.0,11584.0,13512.0,17127.0,22330.0,24146.0,23984.0,22531.0,20290.0,14787.916666666664,14827.791666666664,14869.833333333336,15258.791666666664,15534.291666666664,15614.958333333336,15692.291666666664,16455.863095238095,16466.910714285714,16477.29761904762,1,0
2019-05-15,16520.0,11992.0,11566.0,12043.0,12812.0,14440.0,16230.0,19518.0,23603.0,26254.0,26067.0,24335.0,22346.0,16247.5,16303.666666666664,16371.708333333336,16851.0,17078.666666666668,17153.833333333332,17239.5,16695.559523809523,16712.613095238095,16730.208333333332,1,0
2019-05-16,18808.0,15395.0,14223.0,14254.0,15983.0,17548.0,19673.0,21587.0,23409.0,24854.0,24695.0,23477.0,21782.0,18925.375,19036.08333333333,19121.875,19705.291666666668,19581.70833333333,19545.95833333333,19522.45833333333,17165.958333333332,17174.339285714286,17186.76785714286,1,0
2019-05-17,18340.0,12429.0,10720.0,10364.0,10108.0,11544.0,12228.0,15386.0,19531.0,22585.0,22533.0,21558.0,19781.0,18730.166666666668,18584.20833333333,18432.70833333333,17207.083333333332,16860.875,16780.916666666668,16697.541666666668,17115.440476190477,17109.720238095237,17104.70238095238,1,0
2019-05-18,16131.0,10090.0,9386.0,9116.0,9922.0,9983.0,11361.0,13268.0,17652.0,20539.0,21598.0,20497.0,18696.0,15381.541666666664,15325.958333333336,15294.291666666664,15045.125,14842.625,14798.416666666664,14753.208333333336,16442.458333333332,16421.529761904763,16400.029761904763,0,1
2019-05-19,16036.0,9964.0,10153.0,11891.0,12467.0,14038.0,15861.0,18359.0,20727.0,22292.0,22438.0,21425.0,19767.0,14552.083333333336,14584.041666666664,14626.083333333336,15416.333333333336,15652.5,15691.166666666664,15735.791666666664,16344.619047619048,16339.910714285714,16334.303571428567,0,1
2019-05-20,16604.0,9986.0,9664.0,9711.0,9281.0,10149.0,11649.0,15329.0,18485.0,21214.0,21196.0,19814.0,17769.0,16039.083333333336,16018.708333333336,15988.625,15301.25,15111.166666666664,15044.041666666664,14960.791666666664,16380.261904761905,16375.613095238095,16371.654761904761,1,0
2019-05-21,16427.0,9032.0,8999.0,9364.0,9321.0,10328.0,10750.0,13030.0,17754.0,21726.0,22129.0,20837.0,19090.0,14537.875,14510.166666666664,14496.666666666664,14358.083333333336,14387.833333333336,14430.458333333336,14485.5,16216.482142857143,16206.39880952381,16199.255952380952,1,0
2019-05-22,16279.0,10358.0,10147.0,9989.0,10082.0,10361.0,11802.0,14554.0,19927.0,22392.0,22867.0,21718.0,19169.0,14886.791666666664,14934.625,14934.208333333336,15100.666666666664,15249.708333333336,15286.416666666664,15289.708333333336,15955.202380952383,15939.625,15920.714285714286,1,0
2019-05-23,15924.0,11830.0,12971.0,12946.0,11311.0,11755.0,12016.0,14297.0,18532.0,21350.0,21910.0,20801.0,18491.0,15337.166666666664,15454.833333333336,15635.791666666664,15866.5,15725.083333333336,15686.875,15658.625,15404.255952380952,15388.327380952383,15368.738095238095,1,0
2019-05-24,17502.0,15439.0,14523.0,13924.0,14151.0,15942.0,17158.0,19574.0,22358.0,24191.0,25030.0,23212.0,20770.0,16848.416666666668,16913.083333333332,16926.75,17694.416666666668,18102.20833333333,18202.666666666668,18297.625,15581.589285714286,15591.434523809525,15597.321428571433,1,0
2019-05-25,18005.0,11017.0,11107.0,10843.0,10748.0,12141.0,13752.0,16275.0,20820.0,23002.0,22733.0,21493.0,19320.0,17709.458333333332,17567.125,17425.958333333332,16718.041666666668,16508.708333333332,16437.083333333332,16376.666666666664,15819.60119047619,15825.529761904761,15829.244047619048,0,1
2019-05-26,16053.0,7221.0,7532.0,7455.0,8480.0,8562.0,10219.0,13448.0,17696.0,20521.0,21031.0,20140.0,18845.0,14983.916666666664,14834.958333333336,14716.75,14066.958333333336,13762.5,13706.125,13686.333333333336,15549.60119047619,15541.952380952383,15536.464285714286,0,1
2019-05-27,16011.0,9371.0,9275.0,9576.0,10455.0,10125.0,11802.0,15025.0,18424.0,19881.0,19697.0,18752.0,17831.0,13605.875,13678.5,13750.625,14118.083333333336,14066.166666666664,14008.333333333336,13966.083333333336,15400.315476190475,15393.994047619048,15394.363095238095,1,0
2019-05-28,14909.0,8534.0,8479.0,7975.0,8162.0,9575.0,10122.0,11634.0,15897.0,18680.0,19742.0,18626.0,17112.0,13553.333333333336,13520.166666666664,13460.875,13064.416666666664,12910.958333333336,12905.708333333336,12875.75,15189.333333333336,15176.172619047617,15164.39880952381,1,0
2019-05-29,14176.0,11116.0,10159.0,10016.0,10652.0,10393.0,11729.0,14321.0,18648.0,21729.0,22464.0,21077.0,19030.0,13530.708333333336,13600.708333333336,13680.875,14082.666666666664,14437.75,14539.875,14619.791666666664,15073.339285714286,15069.52380952381,15068.696428571433,1,0
2019-05-30,17719.0,12159.0,11668.0,12760.0,13852.0,14047.0,16448.0,19005.0,22815.0,24656.0,24620.0,22935.0,20566.0,15795.125,15858.0,15944.916666666664,16736.625,17122.041666666668,17199.458333333332,17263.458333333332,15272.904761904761,15285.607142857143,15297.958333333336,1,0
2019-05-31,17765.0,11992.0,12083.0,12644.0,12774.0,13962.0,15503.0,18227.0,23152.0,25814.0,25765.0,24845.0,22247.0,17290.125,17307.416666666668,17323.666666666668,17198.583333333332,17308.583333333332,17388.166666666668,17458.208333333332,15159.529761904761,15169.25,15178.041666666664,1,0
2019-06-01,18938.0,13070.0,12421.0,13468.0,14410.0,15673.0,17049.0,19604.0,22950.0,24392.0,24465.0,23227.0,21391.0,18162.791666666668,18176.875,18198.95833333333,18494.541666666668,18372.70833333333,18305.291666666668,18269.625,15425.815476190475,15436.136904761905,15448.464285714286,0,1
2019-06-02,18388.0,9936.0,9780.0,10393.0,11337.0,12250.0,14714.0,17769.0,20599.0,22483.0,23383.0,22797.0,20658.0,17262.083333333332,17152.041666666668,17047.166666666668,16474.625,16252.041666666664,16234.125,16203.583333333336,15781.464285714286,15797.279761904761,15808.071428571433,0,1
2019-06-03,17397.0,9002.0,8368.0,9455.0,9800.0,11351.0,14391.0,17707.0,20526.0,22375.0,23066.0,21526.0,19798.0,15511.583333333336,15452.75,15387.625,15231.0,15210.25,15157.291666666664,15121.458333333336,15944.904761904761,15961.416666666664,15973.125,1,0
2019-06-04,16945.0,13352.0,13134.0,14738.0,14863.0,15255.0,16092.0,19178.0,23495.0,25666.0,25809.0,24132.0,21726.0,16065.166666666664,16263.75,16462.833333333332,17188.75,17563.875,17672.458333333332,17752.791666666668,16609.60714285714,16642.380952380954,16669.845238095237,1,0
2019-06-05,17898.0,15261.0,15139.0,17195.0,18541.0,19828.0,20564.0,22373.0,26720.0,29336.0,29106.0,27370.0,24583.0,18384.75,18468.291666666668,18556.375,19322.0,19746.666666666668,19881.58333333333,20000.625,17368.02380952381,17405.48214285714,17438.535714285714,1,0
2019-06-06,19498.0,16400.0,17128.0,19309.0,19979.0,21225.0,23052.0,26727.0,29941.0,30504.0,30072.0,28150.0,25111.0,20596.75,20679.625,20797.916666666668,21289.20833333333,21512.33333333333,21544.83333333333,21566.83333333333,17995.208333333332,18026.25,18053.303571428565,1,0
2019-06-07,20448.0,12971.0,12720.0,13919.0,14817.0,16353.0,17754.0,20295.0,24427.0,26449.0,26158.0,24863.0,22644.0,21284.375,21100.70833333333,20880.0,19748.58333333333,19186.791666666668,19049.83333333333,18947.041666666668,18263.52380952381,18263.630952380958,18265.99404761905,1,0
2019-06-08,17826.0,11097.0,10094.0,9617.0,9912.0,11031.0,13668.0,16147.0,20716.0,23597.0,24040.0,23282.0,21225.0,17998.375,17888.958333333332,17736.875,16788.416666666668,16426.708333333332,16360.833333333336,16301.708333333336,17985.52380952381,17985.85119047619,17984.863095238095,0,1
2019-06-09,16665.0,9216.0,9339.0,9191.0,10536.0,12876.0,15317.0,18924.0,23915.0,26758.0,27008.0,25998.0,24583.0,15352.5,15321.041666666664,15310.625,15580.166666666664,15968.833333333336,16082.0,16221.916666666664,17945.065476190477,17964.119047619046,17987.48214285714,0,1
2019-06-10,19894.0,9364.0,9498.0,12382.0,14512.0,17134.0,20262.0,24778.0,29699.0,31642.0,31565.0,29877.0,26992.0,16886.833333333332,16893.458333333332,16944.25,17870.25,18504.625,18666.25,18766.625,18415.69047619048,18465.39880952381,18508.22023809524,1,0
2019-06-11,21751.0,19440.0,20938.0,25158.0,27810.0,30169.0,32973.0,35972.0,37856.0,38630.0,37330.0,34418.0,30797.0,21287.83333333333,21764.5,22275.91666666667,24901.5,25772.75,25961.95833333333,26120.5,19588.386904761905,19649.61309523809,19703.60714285714,1,0
2019-06-12,23947.0,22411.0,25049.0,29525.0,30814.0,33187.0,35523.0,37022.0,39087.0,39069.0,37536.0,34484.0,30581.0,27146.04166666667,27317.33333333333,27493.41666666667,28076.29166666667,28154.45833333333,28157.20833333333,28148.20833333333,20789.5,20831.84523809524,20867.54761904762,1,0
2019-06-13,24293.0,21003.0,21841.0,24319.0,25671.0,27262.0,28619.0,30383.0,33420.0,34027.0,32398.0,29477.0,26168.0,28171.70833333333,28038.04166666667,27861.625,26619.25,25958.95833333333,25750.33333333333,25566.45833333333,21424.73214285714,21432.630952380958,21438.92261904762,1,0
2019-06-14,20511.0,14518.0,13526.0,14423.0,15540.0,17144.0,18749.0,20796.0,25157.0,27165.0,26686.0,24907.0,22453.0,23433.875,23087.41666666667,22721.625,20654.875,19786.666666666668,19596.25,19441.45833333333,21510.428571428565,21510.69047619048,21509.553571428565,1,0
2019-06-15,17679.0,10736.0,10594.0,11059.0,12055.0,13287.0,15641.0,18124.0,22077.0,24309.0,24365.0,22959.0,20996.0,17867.833333333332,17745.666666666668,17595.708333333332,16908.791666666668,16564.75,16483.583333333332,16422.875,21530.14880952381,21528.22619047619,21526.86309523809,0,1
2019-06-16,17663.0,10160.0,9981.0,10809.0,11235.0,11686.0,13488.0,15985.0,20440.0,22990.0,23182.0,22190.0,20774.0,16214.833333333336,16189.291666666664,16183.458333333336,15893.333333333336,15720.875,15688.833333333336,15679.583333333336,21494.72619047619,21472.059523809523,21449.386904761905,0,1
2019-06-17,17259.0,9163.0,8655.0,10293.0,10512.0,12205.0,13814.0,16476.0,20320.0,22992.0,23156.0,21903.0,20067.0,15469.791666666664,15414.541666666664,15376.5,15380.541666666664,15374.541666666664,15362.583333333336,15333.125,21047.571428571428,21000.10714285714,20958.886904761905,1,0
2019-06-18,17528.0,14675.0,14575.0,15725.0,16308.0,17499.0,18621.0,21900.0,26213.0,27815.0,27340.0,26150.0,23741.0,16706.291666666668,16952.958333333332,17186.916666666668,18301.625,18922.45833333333,19099.416666666668,19252.5,20068.95833333333,20019.74404761905,19977.74404761905,1,0
2019-06-19,20138.0,16106.0,16121.0,17405.0,18443.0,19685.0,20424.0,23111.0,26437.0,28432.0,28038.0,26319.0,23560.0,20086.916666666668,20151.33333333333,20217.70833333333,20593.33333333333,20657.45833333333,20664.5,20656.95833333333,18997.95833333333,18949.35714285714,18907.56547619048,1,0
2019-06-20,18922.0,14892.0,15468.0,17688.0,17915.0,18785.0,19844.0,22038.0,26128.0,28160.0,27939.0,26311.0,23427.0,20085.75,20058.541666666668,20049.916666666668,19933.33333333333,19905.0,19904.666666666668,19899.125,18133.10714285714,18114.261904761905,18097.946428571428,1,0
2019-06-21,18418.0,12226.0,11685.0,11946.0,12704.0,14348.0,16474.0,19306.0,23533.0,26343.0,26175.0,24415.0,21519.0,19229.791666666668,19072.166666666668,18863.375,17967.875,17710.541666666668,17631.541666666668,17552.041666666668,17836.51785714286,17833.589285714286,17828.029761904763,1,0
2019-06-22,18094.0,11255.0,10595.0,11179.0,12172.0,13267.0,14739.0,16485.0,20956.0,24764.0,24393.0,23168.0,21096.0,17289.666666666668,17244.25,17211.458333333332,16922.458333333332,16675.041666666668,16623.083333333332,16605.458333333332,17852.27380952381,17853.51785714286,17854.113095238095,0,1
2019-06-23,16969.0,9685.0,9846.0,10946.0,12356.0,14439.0,16299.0,18971.0,23406.0,25976.0,26256.0,25238.0,22874.0,16113.166666666664,16081.958333333336,16063.291666666664,16278.666666666664,16508.875,16595.125,16669.208333333332,17964.845238095237,17982.988095238095,17995.488095238095,0,1
2019-06-24,19827.0,10620.0,11152.0,13497.0,14971.0,16584.0,18280.0,21053.0,25979.0,28566.0,28276.0,26460.0,23432.0,17405.208333333332,17459.625,17540.958333333332,18014.875,18314.166666666668,18365.08333333333,18388.33333333333,18384.791666666668,18411.916666666668,18431.946428571428,1,0
2019-06-25,18674.0,15610.0,15850.0,17293.0,18116.0,19363.0,21186.0,23485.0,27942.0,30321.0,29259.0,27154.0,24108.0,19063.95833333333,19259.70833333333,19444.08333333333,20071.5,20267.375,20296.291666666668,20324.45833333333,18576.92261904762,18582.89880952381,18585.08333333333,1,0
2019-06-26,19204.0,15330.0,14700.0,15808.0,16240.0,17140.0,18360.0,20773.0,24638.0,27282.0,26982.0,25214.0,22549.0,20403.20833333333,20355.291666666668,20314.70833333333,19851.291666666668,19492.125,19411.291666666668,19346.33333333333,18410.446428571428,18403.86904761905,18397.85119047619,1,0
2019-06-27,18186.0,11917.0,11097.0,11478.0,12052.0,12989.0,14310.0,17106.0,21807.0,24846.0,25369.0,24382.0,22256.0,18673.20833333333,18523.08333333333,18335.125,17485.708333333332,17199.041666666668,17164.375,17152.166666666668,18023.880952380958,18012.39880952381,18005.428571428572,1,0
2019-06-28,18433.0,11750.0,11850.0,12310.0,13072.0,14138.0,16052.0,18661.0,22865.0,25723.0,26208.0,24432.0,22617.0,17086.583333333332,17117.958333333332,17162.583333333332,17425.0,17540.583333333332,17542.666666666668,17557.708333333332,17999.60119047619,17999.70238095238,18006.238095238095,1,0
2019-06-29,18317.0,13237.0,13486.0,14796.0,16152.0,16993.0,18718.0,21228.0,24193.0,26224.0,26875.0,25627.0,23022.0,17850.041666666668,17918.208333333332,17994.291666666668,18563.20833333333,18667.20833333333,18717.0,18733.875,18284.196428571428,18298.83333333333,18310.29761904762,0,1
2019-06-30,17976.0,13340.0,13573.0,14468.0,15270.0,17676.0,19579.0,21865.0,24284.0,25971.0,25823.0,25067.0,23543.0,18507.58333333333,18511.20833333333,18501.5,18541.95833333333,18491.375,18468.041666666668,18489.75,18567.410714285714,18566.39285714286,18570.375,0,1
2019-07-01,18273.0,10311.0,10952.0,11601.0,12803.0,14325.0,16582.0,19182.0,23247.0,26019.0,26102.0,24583.0,21627.0,17839.541666666668,17730.333333333332,17632.458333333332,17033.916666666668,17004.333333333332,16984.166666666668,16904.333333333332,18380.291666666668,18369.11904761905,18358.375,1,0
2019-07-02,17104.0,12316.0,13011.0,14272.0,15456.0,16491.0,18298.0,21029.0,25479.0,28179.0,27268.0,25253.0,22691.0,17027.875,17113.666666666668,17206.791666666668,17667.333333333332,17898.916666666668,17926.833333333332,17971.166666666668,18041.94047619048,18030.625,18022.19047619048,1,0
2019-07-03,17926.0,11993.0,12193.0,13807.0,14926.0,16521.0,18267.0,20399.0,25286.0,27571.0,27525.0,25760.0,23088.0,18152.791666666668,18118.70833333333,18082.125,18014.375,17991.708333333332,18012.833333333332,18029.375,17827.595238095237,17830.845238095237,17834.053571428572,1,0
2019-07-04,18636.0,12170.0,11655.0,13371.0,14358.0,15718.0,17340.0,20161.0,24340.0,26462.0,26400.0,24890.0,22760.0,18231.916666666668,18209.5,18197.666666666668,18073.83333333333,17941.333333333332,17905.083333333332,17891.416666666668,17933.636904761905,17936.660714285714,17939.660714285714,1,0
2019-07-05,17911.0,9003.0,8992.0,9679.0,11003.0,12274.0,13887.0,16612.0,21154.0,23757.0,23412.0,22460.0,21353.0,16934.125,16823.166666666668,16682.625,15953.75,15583.791666666664,15482.541666666664,15423.916666666664,17654.095238095237,17642.35714285714,17634.833333333332,1,0
2019-07-06,17676.0,12415.0,13005.0,15241.0,16589.0,17940.0,19479.0,22334.0,26165.0,28020.0,27511.0,26122.0,23645.0,16062.916666666664,16230.125,16433.166666666668,17605.166666666668,18162.375,18314.95833333333,18410.45833333333,17581.97619047619,17584.92261904762,17588.630952380954,0,1
2019-07-07,18213.0,11663.0,11840.0,13983.0,15297.0,17054.0,18628.0,21171.0,25120.0,26854.0,26871.0,25062.0,22572.0,18587.20833333333,18538.666666666668,18485.041666666668,18257.95833333333,18139.166666666668,18095.0,18050.291666666668,17531.660714285714,17531.630952380954,17525.85119047619,0,1
2019-07-08,18360.0,9230.0,9264.0,9856.0,11793.0,13094.0,15166.0,18456.0,22829.0,25184.0,25660.0,23779.0,21310.0,17764.125,17656.791666666668,17515.5,16775.166666666668,16559.666666666668,16506.208333333332,16453.625,17468.136904761905,17463.35119047619,17461.464285714286,1,0
2019-07-09,17274.0,10674.0,10261.0,10772.0,11473.0,12661.0,14890.0,17973.0,22486.0,25461.0,25673.0,24023.0,21472.0,16502.0,16543.541666666668,16589.083333333332,16564.25,16562.041666666668,16572.208333333332,16578.958333333332,17277.154761904763,17269.833333333332,17262.57738095238,1,0
2019-07-10,17369.0,14030.0,13993.0,16230.0,17295.0,18589.0,20671.0,22799.0,26623.0,28764.0,28491.0,26682.0,23929.0,17138.958333333332,17294.458333333332,17484.833333333332,18643.791666666668,19071.20833333333,19182.0,19284.375,17431.369047619046,17436.85714285714,17441.863095238095,1,0
